label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
draw,0.604563296,0.725617886,-3.59E-05,0.578461945,0.679472208,-0.019653508,0.568776727,0.610385239,-0.044400938,0.583884716,0.57208693,-0.070936434,0.608442605,0.579708755,-0.093069077,0.611864984,0.530828953,-0.01656645,0.647132933,0.409528166,-0.051852956,0.633161902,0.450464785,-0.040180679,0.661174715,0.37593177,-0.057992246,0.632595301,0.554353356,-0.02675966,0.610492885,0.568380892,-0.08531452,0.630702913,0.517041147,-0.07207787,0.602146387,0.601620317,-0.080394611,0.648006856,0.582919717,-0.040448613,0.623889625,0.592202783,-0.08902473,0.644675016,0.549498796,-0.080167748,0.615456283,0.620802045,-0.084397741,0.661337078,0.619286716,-0.05648452,0.639897883,0.607503176,-0.088074192,0.658971965,0.583513737,-0.07961911,0.630358458,0.628375292,-0.087080307
draw,0.610766947,0.730740845,-4.23E-05,0.582214296,0.685786545,-0.018884292,0.569826961,0.618720233,-0.043278985,0.582166135,0.578215599,-0.069388829,0.605813384,0.58003521,-0.09209466,0.608442605,0.534319282,-0.017354717,0.640196443,0.405537039,-0.053423721,0.627260983,0.449180216,-0.041027483,0.65457356,0.369713902,-0.059507478,0.629570425,0.555332899,-0.027377967,0.610721171,0.570361853,-0.08392968,0.630120099,0.516445637,-0.072051898,0.601833344,0.605477512,-0.07790716,0.645971656,0.581672847,-0.040655356,0.624464691,0.590804756,-0.088231958,0.644783199,0.545875311,-0.079827867,0.615488052,0.620957911,-0.082995735,0.659946263,0.61589396,-0.056307692,0.641890526,0.60256362,-0.087074198,0.66012764,0.576995015,-0.079305142,0.632182121,0.625249863,-0.085584953
draw,0.61198765,0.71077621,-3.63E-05,0.588056862,0.686650038,-0.029113436,0.574838638,0.6329301,-0.056638155,0.580916405,0.592744887,-0.08361318,0.600510597,0.58437407,-0.109691806,0.602214217,0.561540127,-0.021809913,0.617623806,0.452233195,-0.061151754,0.610256135,0.497409582,-0.044572882,0.628012657,0.409640759,-0.076233849,0.623102784,0.571727514,-0.024658918,0.610605896,0.561499417,-0.072917521,0.626983404,0.518167675,-0.065422915,0.6055035,0.595869005,-0.066075206,0.642652869,0.593379617,-0.033785511,0.628216803,0.585004032,-0.077572487,0.648121774,0.543224335,-0.071460873,0.621297717,0.617397964,-0.068837434,0.66227752,0.62277621,-0.044756453,0.647983253,0.600741923,-0.077087715,0.665227652,0.578902483,-0.073114708,0.639591396,0.625253201,-0.072480075
draw,0.613727272,0.737488389,-6.01E-05,0.585211515,0.695234776,-0.020798504,0.571404636,0.625008643,-0.046521246,0.583180666,0.582716286,-0.074305251,0.607342362,0.584988475,-0.097774684,0.606123745,0.53993535,-0.018687151,0.632550418,0.406762481,-0.053637717,0.62161541,0.452635884,-0.041982345,0.644670129,0.36862278,-0.058513671,0.628070652,0.559520781,-0.028185282,0.610753059,0.57149142,-0.087257892,0.628470302,0.516945302,-0.074527048,0.603004456,0.606437802,-0.081700847,0.645473123,0.58420366,-0.04072826,0.625061035,0.58947897,-0.090012185,0.644337356,0.543666005,-0.080680691,0.617407441,0.620236099,-0.084428512,0.661101282,0.616817832,-0.055958793,0.643626451,0.600264847,-0.08731167,0.661054492,0.573572755,-0.078954384,0.635028899,0.624119043,-0.08576262
draw,0.618358612,0.738035381,-6.41E-05,0.589304507,0.700361252,-0.022998413,0.572881758,0.632807195,-0.049668048,0.584096134,0.588661611,-0.078242764,0.609692335,0.586835265,-0.102357239,0.604148746,0.539567292,-0.020327555,0.626653552,0.403871417,-0.055427335,0.616667747,0.450897157,-0.044099633,0.638262987,0.365539491,-0.059505928,0.626825988,0.556904316,-0.028895175,0.611131728,0.570362628,-0.088000789,0.625894248,0.51281637,-0.074731439,0.605323076,0.605716944,-0.082002878,0.645639181,0.579743385,-0.040455837,0.626949906,0.587943137,-0.087866664,0.643603981,0.539049089,-0.078952104,0.621677101,0.61902535,-0.08252234,0.662975967,0.611166894,-0.055083308,0.64510268,0.60173595,-0.084737949,0.660623729,0.571792006,-0.076861493,0.638919652,0.625388682,-0.082886383
draw,0.621364534,0.739329636,-5.26E-05,0.591775119,0.70125711,-0.021501901,0.57401228,0.635608196,-0.046914738,0.58368963,0.591534436,-0.074660696,0.60940212,0.586279571,-0.097566336,0.604325473,0.541078389,-0.017197676,0.624699831,0.406018853,-0.049718678,0.615814388,0.452825278,-0.039180689,0.634887278,0.366977751,-0.054056529,0.627066433,0.55635488,-0.025911797,0.610607743,0.570761919,-0.084962517,0.624663472,0.514024675,-0.069889896,0.605953336,0.605429113,-0.081259146,0.645809412,0.577282727,-0.037625056,0.626879156,0.585917652,-0.083909072,0.642790854,0.538190424,-0.073622048,0.622379243,0.616088033,-0.080621481,0.663652778,0.606840193,-0.052289348,0.645367861,0.596751869,-0.081012078,0.660314023,0.567028701,-0.072444461,0.639934123,0.62099278,-0.080361582
draw,0.626952469,0.741712332,-5.15E-05,0.596513093,0.702354193,-0.018778868,0.577647209,0.639971495,-0.042192329,0.586014926,0.592859626,-0.068313122,0.610674798,0.585563421,-0.090432413,0.604149103,0.5471735,-0.012689142,0.620143831,0.406033754,-0.042633075,0.612896681,0.455138803,-0.031979349,0.629281819,0.36485219,-0.047823459,0.626743257,0.560853422,-0.021859987,0.612959385,0.569429517,-0.076518267,0.625025094,0.512263894,-0.062563144,0.609311819,0.607747555,-0.072895564,0.646095037,0.57926178,-0.033729907,0.629864872,0.584481716,-0.077384301,0.643518925,0.535229623,-0.067405932,0.626645625,0.618078649,-0.073442563,0.664883316,0.606474578,-0.048473928,0.648840666,0.592719853,-0.075445972,0.66255796,0.562369645,-0.067601867,0.643796086,0.618925333,-0.074067011
draw,0.63418746,0.741619289,-5.59E-05,0.602128208,0.699623466,-0.019291731,0.583506584,0.631973505,-0.04033009,0.593531907,0.585811377,-0.063475296,0.617822886,0.5836941,-0.082890317,0.610099137,0.545078278,-0.01277836,0.620179236,0.404250562,-0.041052084,0.615055323,0.454083145,-0.031180616,0.628355265,0.362935305,-0.045026664,0.632224202,0.558874488,-0.021696039,0.617961764,0.566114247,-0.078332491,0.629756808,0.511204898,-0.06340602,0.615078747,0.602853835,-0.07542669,0.651067615,0.576459408,-0.033458218,0.63413316,0.579539597,-0.077402912,0.648396552,0.532198131,-0.066145465,0.630579889,0.612548411,-0.074128956,0.669805944,0.60303694,-0.048496038,0.652425408,0.592808902,-0.076332986,0.665957272,0.562304318,-0.067793913,0.647823572,0.618180692,-0.076274164
draw,0.642104685,0.741948783,-5.10E-05,0.608575821,0.702195883,-0.021609159,0.58936727,0.634491026,-0.040292472,0.600160778,0.586324513,-0.060022973,0.625810862,0.583196402,-0.076431789,0.611092746,0.54413563,-0.008511554,0.618075967,0.401934475,-0.034158766,0.613874316,0.452153951,-0.025714751,0.625325799,0.359176815,-0.037966661,0.63404721,0.555244446,-0.014469941,0.623140693,0.562205672,-0.068914451,0.633373082,0.506457567,-0.053578168,0.619853556,0.595719516,-0.064865857,0.654024959,0.57099849,-0.023580832,0.641024053,0.574701726,-0.064932287,0.65359199,0.526565731,-0.054616213,0.637650371,0.604823887,-0.059828978,0.674022555,0.596185505,-0.03693939,0.6605528,0.586951971,-0.064127907,0.672546268,0.556562483,-0.055372898,0.655976415,0.60918057,-0.062840886
draw,0.6484676,0.741690814,-5.46E-05,0.614666462,0.703463018,-0.016639791,0.593442738,0.638325274,-0.035511117,0.601744473,0.5889166,-0.055693191,0.627158403,0.581300139,-0.072534025,0.611332059,0.54741168,-0.009636044,0.614577949,0.404566884,-0.033690706,0.612347543,0.453686982,-0.025946368,0.619156122,0.363338113,-0.037083939,0.634403765,0.555486619,-0.018592618,0.624209106,0.563810945,-0.069055051,0.632800519,0.507907927,-0.053717099,0.621568322,0.601269782,-0.069180802,0.654926121,0.568899274,-0.029491337,0.641919494,0.575189352,-0.068061054,0.652912736,0.525587499,-0.057312712,0.63868922,0.609070361,-0.066248007,0.675585449,0.591248274,-0.0437002,0.662024677,0.582574666,-0.067610696,0.672570884,0.550428987,-0.059924405,0.65829587,0.608029485,-0.067003198
draw,0.652061343,0.740512371,-5.16E-05,0.619020581,0.705197215,-0.020912632,0.597565293,0.646609247,-0.042954497,0.60310024,0.597153187,-0.066509753,0.626623452,0.579751432,-0.087531805,0.613045573,0.546858311,-0.009467405,0.612882555,0.406355381,-0.035775963,0.611493587,0.455054462,-0.026755843,0.616523683,0.365267396,-0.039488595,0.636342704,0.55305475,-0.016958749,0.625041485,0.569390595,-0.071905553,0.631544352,0.509424508,-0.055964909,0.623937964,0.607371807,-0.069405451,0.656842291,0.565921426,-0.02719273,0.642461777,0.577284575,-0.070291087,0.651916265,0.5247702,-0.058610339,0.640874624,0.611636341,-0.067213848,0.677487612,0.588374674,-0.040875264,0.661766708,0.582688987,-0.067855693,0.672037303,0.549378395,-0.058774598,0.658883691,0.608529866,-0.067445152
draw,0.653426051,0.742781758,-4.69E-05,0.620390236,0.706034422,-0.016963387,0.598244786,0.648691535,-0.037010919,0.603304684,0.600714803,-0.059365954,0.627267599,0.585048497,-0.078583866,0.612247765,0.552051008,-0.005255837,0.609681726,0.4118191,-0.026227528,0.609278858,0.460053295,-0.019777557,0.612288296,0.370813251,-0.029109152,0.634882927,0.557237685,-0.013722723,0.625448227,0.570073545,-0.066019684,0.631245911,0.511634588,-0.049700998,0.624126494,0.610216439,-0.064654261,0.655313253,0.569509923,-0.024628079,0.642678022,0.578102529,-0.065941453,0.651198149,0.526286483,-0.054134015,0.640860975,0.614531875,-0.063412651,0.676055312,0.591034293,-0.03821468,0.663356066,0.578907907,-0.063658781,0.673012257,0.54715395,-0.055128682,0.659747422,0.60709244,-0.063181475
draw,0.653168797,0.741056085,-5.28E-05,0.619976521,0.706377268,-0.015061506,0.596967816,0.648852229,-0.033892397,0.602365732,0.598954678,-0.054904837,0.626086116,0.583253562,-0.073826857,0.609482229,0.550380886,-0.005120901,0.605434656,0.413232565,-0.027652677,0.605394006,0.460636139,-0.020057473,0.607597768,0.37311703,-0.030876469,0.633038878,0.554403543,-0.012741058,0.622767091,0.569199026,-0.060290221,0.627839208,0.513649344,-0.044446569,0.621952832,0.604093254,-0.059979137,0.65378654,0.566284597,-0.022838129,0.64156723,0.578973472,-0.057336632,0.649118364,0.529114902,-0.047253504,0.640191615,0.611254752,-0.056026287,0.674597323,0.587493539,-0.035763729,0.661028147,0.581227899,-0.054159924,0.669658661,0.548070192,-0.047951084,0.659008086,0.607275724,-0.053254891
draw,0.654552221,0.742160976,-5.05E-05,0.619515121,0.706223249,-0.007136197,0.596187651,0.649056137,-0.023221504,0.600670993,0.598278522,-0.041512206,0.623694658,0.583577991,-0.058641218,0.60730654,0.556215763,-0.000441807,0.600581348,0.41651696,-0.013610275,0.601485431,0.464819968,-0.008699052,0.602264822,0.376733363,-0.016705971,0.629925728,0.558693647,-0.009557476,0.618813038,0.561685979,-0.042737804,0.623844743,0.512116253,-0.029802898,0.618546188,0.5985412,-0.045579847,0.650397897,0.568167925,-0.020111412,0.637004972,0.568988502,-0.043613389,0.64454037,0.524002552,-0.034464139,0.635929883,0.604183853,-0.045240894,0.671056509,0.586940229,-0.032511622,0.65643084,0.570839942,-0.04451564,0.664943397,0.541994572,-0.039140277,0.654627621,0.598948658,-0.04555548
draw,0.653750122,0.741724908,-5.25E-05,0.618781686,0.70720017,-0.011609307,0.595880032,0.65132302,-0.028343953,0.597947955,0.601943254,-0.046895687,0.617415547,0.583520949,-0.063826092,0.607841372,0.559051692,-0.005273438,0.601189196,0.418430448,-0.024137607,0.60239321,0.467705011,-0.016858362,0.602105916,0.375939965,-0.028689003,0.629832029,0.562267423,-0.014655914,0.617080212,0.559043527,-0.055748791,0.623707473,0.506152213,-0.040452853,0.6166448,0.600169241,-0.058892962,0.649547637,0.571444511,-0.026012262,0.634159148,0.570650339,-0.059721466,0.643027365,0.521141291,-0.047985721,0.633283496,0.608669341,-0.060939379,0.670230269,0.589425385,-0.03965443,0.654104114,0.571464896,-0.05849589,0.663392663,0.540857017,-0.051994972,0.652275026,0.600167215,-0.05996976
draw,0.650816262,0.732879579,-4.41E-05,0.614887774,0.697857082,-0.009650296,0.591962814,0.642122865,-0.027606344,0.594659925,0.593740284,-0.048662368,0.615877211,0.582386017,-0.070596047,0.605860412,0.551428795,-0.004965211,0.597714543,0.415760517,-0.024714017,0.599421561,0.463362187,-0.016949616,0.598280072,0.374784917,-0.028560845,0.628068566,0.554905236,-0.015487871,0.616123438,0.552560747,-0.059018999,0.623147547,0.502631009,-0.041064601,0.615021467,0.593231916,-0.064879403,0.648090959,0.565761089,-0.026681488,0.632709086,0.566141725,-0.060685433,0.642630577,0.520133078,-0.046700094,0.630627751,0.604982495,-0.064665936,0.668727636,0.585493147,-0.040133771,0.652203619,0.568113923,-0.059579916,0.662566781,0.539220333,-0.051953249,0.648773909,0.598576188,-0.062794581
draw,0.648960054,0.728154421,-5.17E-05,0.613622069,0.693267584,-0.009968371,0.589895129,0.639200747,-0.027644444,0.588999271,0.589956224,-0.049383316,0.609633327,0.573972762,-0.071324795,0.603004932,0.54847455,0.002226875,0.592691004,0.414768159,-0.017448017,0.59503454,0.462249845,-0.00910167,0.592530251,0.373537987,-0.022345137,0.624175668,0.551332414,-0.008757897,0.610456049,0.555781603,-0.058144812,0.61615628,0.504540026,-0.038403712,0.610979199,0.595918596,-0.063102722,0.643393517,0.560794294,-0.021300049,0.626752198,0.563278675,-0.060160208,0.635541379,0.516128182,-0.045165792,0.625510812,0.603166282,-0.063171156,0.663969934,0.578682184,-0.036006328,0.646207273,0.559715092,-0.060071152,0.65651232,0.532418787,-0.050284386,0.643017769,0.590433061,-0.063716859
draw,0.646572948,0.725565434,-5.08E-05,0.6111902,0.691851974,-0.011367466,0.586224675,0.636065066,-0.029992536,0.58257091,0.587097228,-0.052684039,0.602089763,0.568817437,-0.074893713,0.601293445,0.547266006,0.002083517,0.589439452,0.417250097,-0.021595865,0.592600882,0.464249551,-0.011770842,0.588408113,0.375062108,-0.027692443,0.621937633,0.551073432,-0.009754908,0.607492805,0.550910175,-0.062013783,0.613422155,0.49937582,-0.042118274,0.608489394,0.592137039,-0.066366285,0.640414715,0.560833395,-0.023789469,0.623100221,0.560284317,-0.064811192,0.632648587,0.512764037,-0.050888531,0.622103453,0.60027802,-0.066026591,0.660420835,0.579075158,-0.03996253,0.641319811,0.557641804,-0.06478028,0.652135611,0.530602396,-0.055956785,0.63866204,0.589131534,-0.067364022
draw,0.648254216,0.716376543,-5.81E-05,0.610188127,0.683967292,-0.004964968,0.583464384,0.628598392,-0.018861791,0.580195487,0.580731511,-0.037846215,0.599593222,0.567846,-0.056742653,0.601237595,0.544228494,0.007708485,0.588113904,0.414579928,-0.00993941,0.592914224,0.459265202,-0.003340718,0.58668232,0.375097632,-0.013054297,0.620725811,0.548297644,-0.005766681,0.602522492,0.545698881,-0.056565177,0.609963775,0.498748004,-0.035587057,0.604707897,0.585404992,-0.063075587,0.638349116,0.557636738,-0.020610522,0.618787885,0.55266118,-0.057601184,0.628822982,0.509930551,-0.044189591,0.618503451,0.591586888,-0.059965104,0.657744229,0.575241148,-0.037737589,0.636057079,0.552285492,-0.062006608,0.648105919,0.528534591,-0.052328646,0.6323964,0.582403541,-0.066249482
draw,0.647203088,0.711600304,-6.02E-05,0.607702911,0.679134786,-3.76E-05,0.579527438,0.623509765,-0.012499507,0.575034142,0.575244606,-0.03226126,0.593244135,0.563636303,-0.050084662,0.599882901,0.540826321,0.016507644,0.588708878,0.411835194,0.002676912,0.593073964,0.455005884,0.006991255,0.587955892,0.374006182,0.001650141,0.618391573,0.545096099,0.000483203,0.595593095,0.544791937,-0.042923491,0.602604985,0.497583568,-0.026255507,0.60043484,0.579512,-0.045768045,0.63456732,0.554500043,-0.017137736,0.612217963,0.552840054,-0.044888418,0.620668948,0.508258224,-0.037672065,0.615267813,0.588437259,-0.043767285,0.652362704,0.571549535,-0.03672599,0.627978861,0.552836716,-0.052781392,0.638542712,0.525495768,-0.047749843,0.628424466,0.582667828,-0.053692698
draw,0.646997035,0.71380645,-6.87E-05,0.608111441,0.680208087,0.001127406,0.57829386,0.623907924,-0.008677056,0.572318733,0.575833082,-0.026533471,0.590193868,0.561792672,-0.041059002,0.599971354,0.543482125,0.021884777,0.590055704,0.41475594,0.010407583,0.593726039,0.458330661,0.013195559,0.589452386,0.376534641,0.010316931,0.61859268,0.547639966,0.004738661,0.593496501,0.541983306,-0.041085087,0.601496875,0.496277839,-0.023819119,0.596809566,0.577354074,-0.042018086,0.634820104,0.556576192,-0.014246675,0.609986126,0.550449252,-0.046219509,0.619310737,0.506407917,-0.037457421,0.611818016,0.58682555,-0.043921817,0.652436316,0.573022008,-0.034464035,0.626229346,0.551463187,-0.050601732,0.638067961,0.526034474,-0.046307098,0.624569774,0.580110848,-0.050064877
draw,0.649765968,0.709557772,-7.93E-05,0.608016849,0.677128315,0.008299754,0.577596843,0.622698128,-0.001947901,0.566860139,0.574078083,-0.02215082,0.581256032,0.554685891,-0.03881719,0.597581148,0.54244715,0.028286478,0.585296631,0.414796382,0.017065443,0.59059459,0.458117634,0.019516161,0.584168792,0.37665686,0.017042954,0.614930272,0.544231117,0.007742061,0.585569561,0.542449355,-0.030883452,0.592162907,0.494302034,-0.018045679,0.593443215,0.573817074,-0.028335333,0.629562676,0.552169085,-0.014786653,0.601899326,0.550093055,-0.038360372,0.609216094,0.503227353,-0.035126142,0.608387947,0.582331836,-0.032532856,0.64400816,0.568134606,-0.037569478,0.616680205,0.553397655,-0.046937376,0.625180006,0.523856759,-0.047049593,0.621808112,0.582417965,-0.042552438
draw,0.632182717,0.676219225,-3.18E-05,0.603979349,0.667684495,0.000371802,0.576731861,0.623024821,-0.008129319,0.566394866,0.584939003,-0.023334412,0.573292255,0.560522676,-0.037864704,0.597420156,0.557112515,0.018981157,0.587428689,0.445752949,0.007391333,0.593942642,0.489753097,0.014567212,0.58393389,0.406545579,-0.00248372,0.612548351,0.553055525,0.006421738,0.582432985,0.532128513,-0.021484749,0.59192127,0.499474376,-0.010778747,0.585625708,0.564280927,-0.022970814,0.628015697,0.556118369,-0.009087852,0.596962273,0.541982949,-0.03499905,0.607811451,0.504969239,-0.025158804,0.599281669,0.57643348,-0.038368769,0.644044518,0.563604593,-0.024959994,0.61287266,0.539717257,-0.038996428,0.625854135,0.519040525,-0.036473271,0.612010181,0.569360316,-0.040996309
draw,0.648208261,0.705662847,-6.59E-05,0.606296957,0.674472988,0.011690357,0.576787531,0.622116148,0.005170109,0.567077994,0.575834394,-0.012081664,0.579456329,0.561314404,-0.027743811,0.596984744,0.539869547,0.032594327,0.58276087,0.419521451,0.029479321,0.589186966,0.459158331,0.028726825,0.580617964,0.383552194,0.030586038,0.613177776,0.540934682,0.01117462,0.581884563,0.533087671,-0.024863811,0.590112209,0.48852855,-0.009843102,0.58829987,0.565849602,-0.025148312,0.626889884,0.548484623,-0.011773575,0.598263204,0.545529902,-0.035788655,0.605998755,0.501411915,-0.029045423,0.604190946,0.577711582,-0.034154989,0.640856802,0.563604772,-0.034665894,0.613100827,0.54476881,-0.045105312,0.622894645,0.518262386,-0.043371093,0.615844071,0.572691381,-0.043644261
draw,0.643942356,0.691045344,-5.01E-05,0.600379288,0.656031311,0.013139374,0.570305109,0.603818297,0.007478964,0.55977577,0.555493295,-0.009441501,0.576744258,0.541457176,-0.024325494,0.596526384,0.522559643,0.032986015,0.582405865,0.408309937,0.031549372,0.588897824,0.444754481,0.02858093,0.580664933,0.373569071,0.035458419,0.613293052,0.523410857,0.012640972,0.576861799,0.537584782,-0.014674251,0.583154976,0.489933729,-0.006378579,0.586111367,0.56543541,-0.009382914,0.625612378,0.534155846,-0.010799283,0.590962231,0.54897207,-0.031922556,0.595795095,0.503997922,-0.029770423,0.600429952,0.574667513,-0.027112173,0.636068225,0.55316484,-0.033294838,0.603430152,0.545352757,-0.043501612,0.61247468,0.518080354,-0.043507665,0.607538462,0.567926228,-0.040560499
draw,0.643176556,0.684941292,-5.78E-05,0.597493172,0.651922762,0.01649682,0.56973213,0.599872112,0.011018473,0.558937073,0.556126416,-0.005808169,0.569037378,0.542848289,-0.022227095,0.59903127,0.514135182,0.032642741,0.584670305,0.402381808,0.036425553,0.590734422,0.439393878,0.030955462,0.584342182,0.367957801,0.042142306,0.615070939,0.515345156,0.011857831,0.573334455,0.5309515,-0.009115996,0.580789387,0.486441374,-0.003438382,0.58378309,0.554888546,-0.003446865,0.625412822,0.526167631,-0.0107748,0.585461497,0.543896258,-0.028514726,0.590716124,0.502972722,-0.027245456,0.595467806,0.564361572,-0.02278422,0.632269323,0.54515785,-0.032167293,0.595582962,0.53676784,-0.042320982,0.60516113,0.515991688,-0.041396461,0.599254668,0.551391006,-0.039707694
draw,0.637301564,0.680028141,-4.86E-05,0.592051685,0.638215899,0.019342123,0.567680955,0.587008953,0.01378585,0.554859817,0.546236575,-0.003040746,0.561354935,0.531037033,-0.020368312,0.605908513,0.498961985,0.026584659,0.592772126,0.392157465,0.02355093,0.598562539,0.430281848,0.021015689,0.592260182,0.357113659,0.02685835,0.622105181,0.502045155,0.004518352,0.572681665,0.523478031,-0.008297317,0.58261627,0.478872538,-0.007962395,0.581865132,0.54747957,-0.000585759,0.6306355,0.517840147,-0.019711509,0.581913412,0.537161291,-0.027777037,0.589643478,0.496679485,-0.032034893,0.590798914,0.560372174,-0.019514313,0.633038223,0.544424057,-0.042476986,0.589863956,0.538471758,-0.044887919,0.601724744,0.518224955,-0.04876351,0.592820525,0.556949079,-0.040935524
draw,0.634874582,0.677435338,-7.11E-05,0.592897713,0.635359228,0.024787877,0.56895119,0.581229806,0.016145054,0.55533278,0.541107297,-0.005271133,0.564444304,0.526911438,-0.025661992,0.614882112,0.492147624,0.025103662,0.598994136,0.387503088,0.017956175,0.604761839,0.427849382,0.016133802,0.598749101,0.350099564,0.021492852,0.629191637,0.498654485,-0.001244281,0.573204815,0.511756063,-0.012158772,0.583097696,0.468634844,-0.014636818,0.583952844,0.536961496,-0.003606799,0.634085596,0.517553926,-0.029273709,0.57812202,0.53150475,-0.031679451,0.585746765,0.491099328,-0.040536288,0.588174701,0.555306435,-0.022349987,0.630287111,0.546193719,-0.055598155,0.579048812,0.540438116,-0.05040127,0.590514421,0.518662453,-0.058199752,0.583462656,0.560202718,-0.044378605
draw,0.631239831,0.676986158,-7.09E-05,0.590648592,0.631109238,0.033399101,0.570150495,0.575199008,0.028830908,0.558631301,0.540329754,0.009827951,0.564033151,0.530338466,-0.007334031,0.61852181,0.494035304,0.02847988,0.603293478,0.386910737,0.025057213,0.608869076,0.42963773,0.024301283,0.601976097,0.347728014,0.023967016,0.630699158,0.50329262,-0.001297582,0.577482104,0.508855045,-0.000755952,0.584253788,0.466578364,-0.006976803,0.590416968,0.532521069,0.007012267,0.632264793,0.522147834,-0.031855315,0.577990115,0.529710412,-0.025646713,0.583165824,0.48873961,-0.036086127,0.589826941,0.552256167,-0.018480236,0.624882102,0.54793638,-0.059968561,0.576895893,0.540176928,-0.053119112,0.585232317,0.514079392,-0.060250692,0.584567666,0.562768638,-0.049879167
draw,0.629635692,0.674325824,-4.09E-05,0.589317858,0.629749417,0.037769768,0.569632649,0.574982822,0.035309289,0.557380557,0.540434361,0.018146057,0.562330425,0.529930055,0.001817533,0.619955897,0.492133081,0.028103577,0.602760255,0.384378344,0.023234796,0.60782212,0.426669031,0.023425357,0.602256238,0.34859547,0.021163858,0.630998969,0.50101459,-0.002570697,0.575426221,0.506274223,0.002084915,0.582461894,0.469174922,-0.002974927,0.586739004,0.529244304,0.006835088,0.630471468,0.520580292,-0.032455117,0.573186398,0.523860335,-0.020928361,0.57928431,0.489146233,-0.03069347,0.582938075,0.545042574,-0.014833102,0.621009886,0.545595109,-0.060361952,0.570630491,0.535299301,-0.049206264,0.580008328,0.514168799,-0.057405919,0.57648468,0.55399251,-0.045315582
draw,0.62829119,0.676419199,-3.87E-05,0.593647718,0.638903797,0.035428829,0.576129854,0.586983442,0.033574022,0.562603116,0.555967927,0.020347539,0.558947384,0.53940016,0.008753031,0.622807264,0.497879565,0.018888958,0.602554381,0.388721853,0.016869212,0.608921826,0.430513918,0.016818285,0.601551175,0.350414693,0.013938609,0.630793631,0.5091663,-0.008652585,0.572553873,0.505934954,0.006131743,0.579329729,0.471022099,-0.004273327,0.584740281,0.527002335,0.010667545,0.626819313,0.52952683,-0.035104189,0.569704294,0.522661746,-0.015903452,0.576412678,0.489530444,-0.029928615,0.579390824,0.5426898,-0.00943938,0.615300477,0.555066764,-0.059877921,0.566354036,0.528155982,-0.046230119,0.577859342,0.512161016,-0.055930737,0.569277108,0.544385135,-0.042824734
draw,0.631702602,0.671535254,-2.41E-05,0.594269514,0.631222665,0.045974817,0.577876925,0.581075191,0.050405465,0.56456989,0.553243935,0.041487683,0.557570338,0.538039982,0.032620087,0.620804548,0.495398939,0.025968092,0.603168011,0.382074267,0.026507711,0.608751476,0.426517695,0.026793109,0.602162659,0.34375608,0.020958889,0.627016127,0.503866315,-0.004165644,0.570497155,0.506500006,0.018429914,0.575168133,0.470125169,0.006951252,0.584314585,0.527867079,0.021596503,0.621974945,0.522269011,-0.031853206,0.567740142,0.527792394,-0.006228744,0.570353985,0.491136223,-0.019201336,0.581288517,0.54673326,-0.002109935,0.609945357,0.545767605,-0.0570889,0.563868463,0.544152021,-0.035444628,0.568106413,0.515084088,-0.047261618,0.57460773,0.564685225,-0.03127801
draw,0.632330537,0.663417757,-3.54E-05,0.614047348,0.614684343,0.052886967,0.601436675,0.56744653,0.063119836,0.588682592,0.542388678,0.061633799,0.57809025,0.528883696,0.05974504,0.624005795,0.491771936,0.015056898,0.603559017,0.375499398,0.011186761,0.610609353,0.419077277,0.014756125,0.600727677,0.339340866,0.003963866,0.622775853,0.501991391,-0.01515215,0.566972852,0.507241964,0.011258664,0.570842505,0.470846415,-0.002384981,0.580161154,0.526870251,0.013771195,0.61240381,0.521232605,-0.041848447,0.562905312,0.52966851,-0.008303354,0.563109756,0.494703144,-0.02426164,0.576847374,0.545818865,-0.004589166,0.598316669,0.545913577,-0.065643772,0.558535218,0.552882075,-0.033098463,0.558864594,0.523640752,-0.048892029,0.570117772,0.570524633,-0.028299263
draw,0.629157305,0.665073514,-3.70E-05,0.621587217,0.605814993,0.049265042,0.611849725,0.555782855,0.057322413,0.600496769,0.527472138,0.055114668,0.591207385,0.515220225,0.051767569,0.626977801,0.488733351,0.007292449,0.603121638,0.375049233,0.007781349,0.611040771,0.419184029,0.009462372,0.599616468,0.337319285,0.00044404,0.623240113,0.501480162,-0.021705348,0.568037689,0.506821513,0.006716421,0.569505215,0.472344816,-0.007764239,0.581649661,0.52402401,0.006916045,0.611439884,0.522255123,-0.047100443,0.56267935,0.528164685,-0.013407283,0.560549617,0.495632201,-0.028051674,0.576770723,0.543731213,-0.013175805,0.597171962,0.547768414,-0.069735177,0.558490098,0.551616788,-0.035607904,0.557622075,0.5251472,-0.051234916,0.568912625,0.567378104,-0.032934185
